ECG1,ECG2
-0.125,-0.105
-0.125,-0.105
-0.125,-0.115
-0.115,-0.115
-0.135,-0.115
-0.135,-0.115
-0.125,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.125,-0.105
-0.115,-0.115
-0.115,-0.115
-0.085,-0.105
-0.065,-0.105
-0.065,-0.095
-0.055,-0.085
-0.045,-0.085
-0.045,-0.075
-0.005,-0.065
0.015,-0.065
-0.005,-0.065
-0.015,-0.075
-0.045,-0.085
-0.065,-0.095
-0.085,-0.095
-0.105,-0.105
-0.125,-0.115
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.115
-0.125,-0.115
-0.105,-0.125
-0.105,-0.115
-0.095,-0.125
-0.105,-0.115
-0.155,-0.115
0.005,-0.115
0.415,-0.095
0.955,-0.045
1.125,0.005
0.485,-0.115
-0.155,-0.325
-0.405,-0.445
-0.155,-0.385
-0.045,-0.155
-0.045,-0.055
-0.075,-0.045
-0.075,-0.065
-0.075,-0.065
-0.065,-0.055
-0.055,-0.055
-0.055,-0.055
-0.055,-0.045
-0.045,-0.045
-0.045,-0.055
-0.035,-0.045
-0.035,-0.045
-0.025,-0.035
-0.005,-0.035
-0.005,-0.035
0.005,-0.035
0.025,-0.015
0.025,-0.015
0.045,-0.015
0.065,-0.005
0.085,0.015
0.115,0.025
0.135,0.025
0.145,0.045
0.175,0.055
0.185,0.065
0.215,0.065
0.235,0.075
0.245,0.085
0.255,0.085
0.235,0.065
0.195,0.055
0.135,0.025
0.065,-0.005
0.015,-0.035
-0.025,-0.065
-0.065,-0.075
-0.095,-0.095
-0.115,-0.115
-0.125,-0.125
-0.135,-0.125
-0.145,-0.125
-0.125,-0.135
-0.125,-0.125
-0.125,-0.125
-0.125,-0.135
-0.125,-0.135
-0.125,-0.125
-0.135,-0.125
-0.125,-0.125
-0.125,-0.125
-0.115,-0.125
-0.115,-0.125
-0.125,-0.125
-0.125,-0.125
-0.115,-0.115
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.125,-0.125
-0.125,-0.125
-0.125,-0.135
-0.125,-0.135
-0.125,-0.125
-0.125,-0.135
-0.135,-0.135
-0.135,-0.135
-0.135,-0.125
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.115,-0.125
-0.125,-0.135
-0.105,-0.135
-0.085,-0.125
-0.075,-0.105
-0.055,-0.105
-0.055,-0.105
-0.045,-0.095
-0.015,-0.085
-0.025,-0.075
-0.015,-0.095
-0.005,-0.095
-0.035,-0.095
-0.045,-0.095
-0.095,-0.115
-0.115,-0.115
-0.115,-0.125
-0.135,-0.135
-0.135,-0.135
-0.125,-0.145
-0.125,-0.135
-0.125,-0.135
-0.135,-0.135
-0.135,-0.145
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.115,-0.145
-0.135,-0.135
-0.155,-0.125
0.065,-0.135
0.585,-0.105
1.085,-0.035
0.945,-0.035
0.305,-0.205
-0.335,-0.405
-0.315,-0.475
-0.105,-0.295
-0.055,-0.115
-0.075,-0.065
-0.085,-0.065
-0.085,-0.075
-0.085,-0.075
-0.075,-0.075
-0.065,-0.065
-0.065,-0.065
-0.055,-0.055
-0.045,-0.065
-0.045,-0.055
-0.035,-0.045
-0.035,-0.045
-0.015,-0.045
-0.005,-0.045
-0.005,-0.035
0.015,-0.035
0.025,-0.025
0.045,-0.015
0.065,-0.005
0.065,0.005
0.105,0.005
0.125,0.035
0.145,0.045
0.175,0.055
0.205,0.065
0.225,0.075
0.235,0.085
0.265,0.095
0.275,0.085
0.265,0.085
0.235,0.075
0.165,0.045
0.105,0.005
0.055,-0.015
-0.015,-0.055
-0.055,-0.075
-0.085,-0.095
-0.095,-0.105
-0.105,-0.115
-0.125,-0.125
-0.125,-0.135
-0.125,-0.125
-0.125,-0.135
-0.135,-0.135
-0.125,-0.135
-0.125,-0.125
-0.125,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.125
-0.125,-0.125
-0.115,-0.125
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.115,-0.115
-0.105,-0.125
-0.105,-0.115
-0.105,-0.115
-0.105,-0.115
-0.115,-0.115
-0.105,-0.115
-0.125,-0.115
-0.125,-0.115
-0.105,-0.125
-0.115,-0.125
-0.115,-0.115
-0.115,-0.115
-0.115,-0.125
-0.115,-0.125
-0.115,-0.115
-0.125,-0.125
-0.115,-0.125
-0.105,-0.115
-0.115,-0.115
-0.105,-0.125
-0.105,-0.125
-0.105,-0.125
-0.115,-0.125
-0.105,-0.125
-0.105,-0.125
-0.085,-0.115
-0.055,-0.105
-0.055,-0.095
-0.045,-0.095
-0.035,-0.075
-0.035,-0.075
0.005,-0.075
0.015,-0.065
0.005,-0.065
0.015,-0.075
-0.005,-0.085
-0.045,-0.085
-0.075,-0.085
-0.105,-0.105
-0.105,-0.115
-0.105,-0.125
-0.105,-0.125
-0.105,-0.125
-0.115,-0.125
-0.115,-0.125
-0.105,-0.125
-0.115,-0.125
-0.115,-0.125
-0.105,-0.125
-0.095,-0.115
-0.085,-0.125
-0.135,-0.125
-0.095,-0.125
0.185,-0.115
0.695,-0.075
1.115,-0.025
0.775,-0.075
0.135,-0.255
-0.415,-0.425
-0.215,-0.435
-0.065,-0.205
-0.045,-0.055
-0.075,-0.045
-0.075,-0.055
-0.075,-0.065
-0.065,-0.055
-0.055,-0.055
-0.065,-0.055
-0.055,-0.045
-0.035,-0.045
-0.055,-0.045
-0.035,-0.045
-0.025,-0.045
-0.015,-0.035
-0.005,-0.025
0.005,-0.025
0.015,-0.015
0.025,-0.005
0.035,-0.005
0.055,0.005
0.065,0.005
0.085,0.025
0.105,0.035
0.125,0.045
0.155,0.065
0.185,0.075
0.205,0.095
0.225,0.105
0.245,0.085
0.265,0.115
0.275,0.115
0.265,0.115
0.235,0.085
0.185,0.075
0.115,0.035
0.055,-0.005
0.005,-0.035
-0.035,-0.055
-0.075,-0.085
-0.095,-0.095
-0.125,-0.115
-0.125,-0.115
-0.135,-0.115
-0.145,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.115
-0.145,-0.115
-0.135,-0.115
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.105
-0.125,-0.105
-0.125,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.115
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.135,-0.115
-0.135,-0.125
-0.125,-0.115
-0.135,-0.115
-0.135,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.115
-0.145,-0.125
-0.135,-0.125
-0.135,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.125,-0.115
-0.105,-0.115
-0.085,-0.115
-0.085,-0.105
-0.065,-0.095
-0.075,-0.085
-0.055,-0.075
-0.025,-0.075
-0.015,-0.065
-0.015,-0.075
-0.025,-0.085
-0.065,-0.085
-0.075,-0.085
-0.135,-0.095
-0.125,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.135
-0.135,-0.115
-0.135,-0.125
-0.125,-0.125
-0.185,-0.115
-0.065,-0.115
0.265,-0.105
0.825,-0.065
1.135,0.005
0.535,-0.075
-0.105,-0.285
-0.455,-0.435
-0.205,-0.415
-0.075,-0.175
-0.075,-0.045
-0.095,-0.045
-0.105,-0.055
-0.095,-0.055
-0.095,-0.055
-0.095,-0.055
-0.085,-0.045
-0.075,-0.045
-0.075,-0.045
-0.065,-0.045
-0.055,-0.045
-0.055,-0.025
-0.035,-0.025
-0.025,-0.025
-0.015,-0.015
-0.005,-0.015
-0.005,-0.005
0.005,-0.005
0.025,-0.005
0.045,0.015
0.065,0.025
0.085,0.035
0.105,0.045
0.135,0.065
0.155,0.065
0.175,0.085
0.205,0.095
0.225,0.105
0.235,0.105
0.245,0.105
0.235,0.095
0.195,0.085
0.135,0.065
0.065,0.025
0.015,-0.015
-0.025,-0.035
-0.075,-0.055
-0.095,-0.085
-0.125,-0.095
-0.125,-0.095
-0.135,-0.105
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.105
-0.135,-0.115
-0.145,-0.115
-0.135,-0.105
-0.135,-0.105
-0.135,-0.105
-0.135,-0.115
-0.135,-0.105
-0.135,-0.105
-0.125,-0.105
-0.125,-0.105
-0.115,-0.105
-0.115,-0.095
-0.125,-0.105
-0.115,-0.105
-0.115,-0.105
-0.115,-0.095
-0.115,-0.105
-0.115,-0.105
-0.125,-0.105
-0.125,-0.095
-0.135,-0.105
-0.125,-0.105
-0.125,-0.105
-0.125,-0.105
-0.135,-0.105
-0.125,-0.115
-0.125,-0.105
-0.135,-0.105
-0.135,-0.115
-0.135,-0.115
-0.125,-0.105
-0.115,-0.105
-0.125,-0.115
-0.135,-0.115
-0.125,-0.105
-0.135,-0.105
-0.115,-0.105
-0.095,-0.105
-0.075,-0.095
-0.065,-0.095
-0.065,-0.085
-0.055,-0.075
-0.045,-0.075
-0.025,-0.065
-0.015,-0.065
-0.015,-0.065
-0.005,-0.065
-0.025,-0.065
-0.055,-0.075
-0.095,-0.095
-0.105,-0.095
-0.125,-0.105
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.135,-0.115
-0.115,-0.115
-0.125,-0.115
-0.105,-0.105
-0.135,-0.115
-0.145,-0.105
0.095,-0.115
0.615,-0.075
1.065,0.005
0.895,-0.015
0.255,-0.185
-0.385,-0.365
-0.365,-0.455
-0.115,-0.305
-0.055,-0.105
-0.055,-0.035
-0.075,-0.035
-0.085,-0.045
-0.085,-0.055
-0.075,-0.045
-0.075,-0.045
-0.055,-0.045
-0.065,-0.045
-0.055,-0.035
-0.045,-0.035
-0.045,-0.035
-0.035,-0.035
-0.025,-0.025
-0.015,-0.015
-0.005,-0.015
0.005,-0.015
0.025,-0.005
0.025,-0.005
0.045,0.005
0.075,0.015
0.095,0.025
0.115,0.025
0.135,0.045
0.155,0.055
0.185,0.065
0.205,0.085
0.215,0.085
0.245,0.085
0.245,0.085
0.235,0.085
0.205,0.075
0.155,0.045
0.105,0.025
0.045,-0.005
-0.005,-0.035
-0.035,-0.055
-0.075,-0.075
-0.105,-0.085
-0.105,-0.095
-0.115,-0.105
-0.125,-0.105
-0.135,-0.105
-0.135,-0.115
-0.125,-0.115
-0.115,-0.105
-0.125,-0.105
-0.115,-0.105
-0.125,-0.105
-0.115,-0.105
-0.115,-0.105
-0.125,-0.105
-0.105,-0.115
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.095,-0.105
-0.095,-0.105
-0.115,-0.105
-0.105,-0.105
-0.105,-0.095
-0.105,-0.095
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.115
-0.115,-0.115
-0.105,-0.105
-0.125,-0.115
-0.105,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.115
-0.105,-0.115
-0.095,-0.105
-0.065,-0.095
-0.065,-0.095
-0.055,-0.095
-0.035,-0.085
-0.035,-0.075
-0.005,-0.065
0.005,-0.065
0.005,-0.065
-0.005,-0.065
-0.035,-0.075
-0.045,-0.085
-0.085,-0.095
-0.095,-0.105
-0.105,-0.115
-0.115,-0.125
-0.115,-0.125
-0.125,-0.125
-0.135,-0.115
-0.115,-0.125
-0.115,-0.125
-0.125,-0.125
-0.115,-0.135
-0.115,-0.135
-0.105,-0.125
-0.105,-0.125
-0.165,-0.125
-0.085,-0.135
0.225,-0.115
0.765,-0.075
1.145,-0.005
0.625,-0.085
-0.015,-0.285
-0.465,-0.445
-0.215,-0.425
-0.065,-0.175
-0.065,-0.055
-0.075,-0.045
-0.085,-0.065
-0.085,-0.065
-0.075,-0.055
-0.085,-0.055
-0.075,-0.065
-0.065,-0.055
-0.055,-0.045
-0.045,-0.045
-0.045,-0.045
-0.035,-0.045
-0.025,-0.035
-0.035,-0.035
-0.015,-0.035
-0.005,-0.025
0.015,-0.015
0.025,-0.015
0.045,-0.015
0.055,-0.005
0.075,0.015
0.095,0.025
0.115,0.035
0.145,0.045
0.165,0.065
0.195,0.065
0.215,0.085
0.225,0.085
0.245,0.095
0.235,0.095
0.215,0.085
0.185,0.055
0.135,0.035
0.075,0.005
0.005,-0.035
-0.045,-0.065
-0.075,-0.075
-0.115,-0.105
-0.125,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.145,-0.125
-0.145,-0.135
-0.145,-0.125
-0.165,-0.135
-0.155,-0.125
-0.145,-0.135
-0.135,-0.125
-0.135,-0.125
-0.145,-0.125
-0.135,-0.125
-0.135,-0.115
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.125,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.115
-0.115,-0.115
-0.115,-0.115
-0.125,-0.115
-0.095,-0.115
-0.075,-0.105
-0.015,-0.085
0.045,-0.065
0.155,-0.015
0.425,0.045
0.655,0.145
0.835,0.165
0.945,0.105
1.085,0.015
1.215,-0.025
1.285,-0.025
1.145,-0.095
0.935,-0.275
0.775,-0.395
0.785,-0.435
0.515,-0.325
-0.115,-0.155
-0.365,-0.105
-0.375,-0.105
-0.375,-0.105
-0.365,-0.105
-0.365,-0.085
-0.365,-0.075
-0.365,-0.075
-0.345,-0.055
-0.325,-0.045
-0.325,-0.045
-0.335,-0.045
-0.335,-0.045
-0.355,-0.045
-0.405,-0.045
-0.445,-0.045
-0.495,-0.045
-0.525,-0.055
-0.555,-0.065
-0.595,-0.075
-0.615,-0.055
-0.645,-0.055
-0.685,-0.045
-0.695,-0.045
-0.685,-0.025
-0.665,-0.005
-0.625,0.005
-0.585,0.015
-0.515,0.035
-0.435,0.035
-0.385,0.035
-0.315,0.005
-0.265,0.005
-0.225,-0.015
-0.195,-0.045
-0.175,-0.075
-0.165,-0.085
-0.175,-0.105
-0.175,-0.125
-0.165,-0.135
-0.165,-0.135
-0.165,-0.135
-0.165,-0.145
-0.165,-0.145
-0.155,-0.145
-0.155,-0.145
-0.165,-0.135
-0.145,-0.145
-0.135,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.135,-0.135
-0.125,-0.135
-0.115,-0.135
-0.105,-0.135
-0.115,-0.125
-0.115,-0.135
-0.105,-0.125
-0.125,-0.125
-0.115,-0.135
-0.105,-0.135
-0.105,-0.125
-0.105,-0.125
-0.105,-0.125
-0.115,-0.135
-0.105,-0.125
-0.115,-0.125
-0.105,-0.135
-0.105,-0.125
-0.095,-0.115
-0.095,-0.125
-0.095,-0.125
-0.095,-0.125
-0.095,-0.115
-0.105,-0.125
-0.105,-0.125
-0.105,-0.125
-0.085,-0.105
-0.095,-0.115
-0.095,-0.115
-0.095,-0.115
-0.085,-0.115
-0.095,-0.115
-0.095,-0.115
-0.095,-0.125
-0.095,-0.115
-0.085,-0.105
-0.085,-0.115
-0.085,-0.115
-0.085,-0.105
-0.095,-0.105
-0.085,-0.115
-0.085,-0.115
-0.075,-0.105
-0.075,-0.105
-0.075,-0.105
-0.085,-0.105
-0.075,-0.105
-0.075,-0.105
-0.075,-0.105
-0.075,-0.105
-0.075,-0.105
-0.065,-0.105
-0.065,-0.105
-0.065,-0.105
-0.065,-0.095
-0.075,-0.105
-0.075,-0.095
-0.065,-0.105
-0.065,-0.095
-0.065,-0.095
-0.065,-0.105
-0.065,-0.105
-0.065,-0.095
-0.055,-0.095
-0.065,-0.095
-0.055,-0.095
-0.055,-0.095
-0.055,-0.085
-0.055,-0.095
-0.045,-0.095
-0.025,-0.085
-0.015,-0.075
-0.005,-0.065
0.005,-0.065
0.025,-0.055
0.055,-0.045
0.055,-0.035
0.045,-0.045
0.055,-0.055
0.015,-0.055
0.005,-0.055
-0.045,-0.065
-0.055,-0.075
-0.055,-0.085
-0.075,-0.095
-0.075,-0.105
-0.065,-0.095
-0.075,-0.095
-0.085,-0.095
-0.075,-0.105
-0.075,-0.095
-0.065,-0.095
-0.065,-0.095
-0.105,-0.095
-0.095,-0.095
0.165,-0.105
0.695,-0.065
1.165,0.005
0.825,-0.045
0.185,-0.235
-0.415,-0.405
-0.205,-0.435
-0.035,-0.195
-0.045,-0.045
-0.055,-0.025
-0.055,-0.035
-0.055,-0.025
-0.045,-0.035
-0.035,-0.035
-0.045,-0.025
-0.035,-0.025
-0.045,-0.025
-0.035,-0.015
-0.015,-0.015
-0.015,-0.015
-0.005,-0.005
-0.005,-0.005
0.015,-0.005
0.025,0.005
0.025,0.005
0.035,0.015
0.055,0.015
0.065,0.035
0.085,0.035
0.105,0.055
0.125,0.055
0.135,0.075
0.145,0.085
0.165,0.095
0.195,0.105
0.215,0.115
0.225,0.125
0.245,0.125
0.245,0.125
0.235,0.125
0.225,0.105
0.175,0.085
0.145,0.045
0.095,0.025
0.045,-0.005
0.015,-0.025
-0.025,-0.055
-0.045,-0.065
-0.055,-0.075
-0.075,-0.085
-0.075,-0.095
-0.075,-0.095
-0.075,-0.085
-0.075,-0.095
-0.075,-0.095
-0.075,-0.085
-0.065,-0.085
-0.075,-0.085
-0.065,-0.095
-0.055,-0.085
-0.065,-0.085
-0.055,-0.085
-0.055,-0.085
-0.055,-0.085
-0.045,-0.085
-0.065,-0.085
-0.065,-0.095
-0.055,-0.085
-0.065,-0.085
-0.065,-0.085
-0.065,-0.095
-0.075,-0.085
-0.075,-0.085
-0.085,-0.095
-0.085,-0.095
-0.075,-0.095
-0.085,-0.095
-0.085,-0.095
-0.095,-0.105
-0.085,-0.095
-0.095,-0.095
-0.095,-0.105
-0.095,-0.105
-0.095,-0.105
-0.095,-0.095
-0.095,-0.105
-0.095,-0.105
-0.085,-0.095
-0.075,-0.095
-0.065,-0.095
-0.045,-0.085
-0.035,-0.075
-0.025,-0.065
-0.025,-0.065
0.005,-0.065
0.025,-0.045
0.015,-0.055
0.015,-0.065
-0.005,-0.075
-0.025,-0.065
-0.075,-0.075
-0.095,-0.095
-0.105,-0.105
-0.105,-0.105
-0.115,-0.115
-0.105,-0.115
-0.115,-0.115
-0.095,-0.105
-0.105,-0.115
-0.115,-0.115
-0.105,-0.115
-0.095,-0.105
-0.105,-0.105
-0.115,-0.115
-0.135,-0.105
0.075,-0.105
0.495,-0.075
1.005,-0.015
0.955,0.025
0.315,-0.145
-0.325,-0.355
-0.365,-0.445
-0.115,-0.335
-0.045,-0.115
-0.055,-0.045
-0.065,-0.045
-0.065,-0.045
-0.055,-0.045
-0.065,-0.045
-0.065,-0.055
-0.055,-0.045
-0.045,-0.035
-0.045,-0.035
-0.045,-0.035
-0.025,-0.035
-0.015,-0.035
-0.015,-0.025
-0.015,-0.025
0.005,-0.015
0.015,-0.015
0.025,-0.015
0.045,-0.005
0.055,0.005
0.065,0.015
0.085,0.025
0.105,0.025
0.125,0.045
0.145,0.055
0.165,0.065
0.195,0.065
0.205,0.065
0.215,0.085
0.235,0.085
0.215,0.085
0.205,0.065
0.175,0.065
0.125,0.035
0.075,0.005
0.015,-0.025
-0.025,-0.045
-0.055,-0.065
-0.095,-0.085
-0.105,-0.105
-0.105,-0.105
-0.115,-0.105
-0.115,-0.105
-0.135,-0.115
-0.135,-0.115
-0.125,-0.105
-0.135,-0.105
-0.125,-0.115
-0.115,-0.105
-0.115,-0.105
-0.115,-0.105
-0.125,-0.105
-0.115,-0.105
-0.105,-0.095
-0.125,-0.105
-0.115,-0.115
-0.115,-0.105
-0.115,-0.105
-0.095,-0.105
-0.115,-0.105
-0.105,-0.105
-0.105,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.125,-0.105
-0.115,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.105
-0.135,-0.115
-0.125,-0.115
-0.115,-0.115
-0.115,-0.115
-0.125,-0.115
-0.125,-0.125
-0.115,-0.115
-0.105,-0.105
-0.085,-0.105
-0.065,-0.095
-0.065,-0.085
-0.045,-0.085
-0.045,-0.075
-0.015,-0.065
-0.005,-0.065
-0.025,-0.075
-0.025,-0.085
-0.045,-0.085
-0.075,-0.095
-0.105,-0.095
-0.115,-0.115
-0.125,-0.135
-0.125,-0.125
-0.135,-0.135
-0.135,-0.135
-0.125,-0.135
-0.135,-0.125
-0.135,-0.135
-0.135,-0.135
-0.135,-0.135
-0.125,-0.125
-0.125,-0.125
-0.135,-0.135
-0.175,-0.135
0.025,-0.125
0.445,-0.105
0.915,-0.045
1.065,0.005
0.425,-0.125
-0.215,-0.335
-0.455,-0.455
-0.175,-0.395
-0.055,-0.165
-0.075,-0.065
-0.085,-0.055
-0.095,-0.075
-0.085,-0.075
-0.085,-0.065
-0.095,-0.065
-0.075,-0.075
-0.065,-0.065
-0.065,-0.055
-0.055,-0.055
-0.045,-0.065
-0.035,-0.055
-0.025,-0.045
-0.035,-0.045
-0.005,-0.045
-0.005,-0.035
0.005,-0.035
0.025,-0.025
0.045,-0.025
0.055,-0.015
0.075,-0.005
0.095,0.005
0.115,0.005
0.145,0.035
0.165,0.045
0.185,0.045
0.195,0.055
0.215,0.055
0.215,0.055
0.195,0.055
0.185,0.035
0.145,0.015
0.085,-0.005
0.025,-0.035
-0.025,-0.065
-0.055,-0.085
-0.105,-0.095
-0.125,-0.115
-0.125,-0.125
-0.135,-0.115
-0.145,-0.135
-0.135,-0.135
-0.145,-0.135
-0.135,-0.135
-0.145,-0.135
-0.145,-0.135
-0.135,-0.135
-0.125,-0.125
-0.125,-0.125
-0.125,-0.135
-0.125,-0.125
-0.115,-0.125
-0.125,-0.125
-0.115,-0.135
-0.115,-0.125
-0.105,-0.115
-0.105,-0.125
-0.115,-0.125
-0.115,-0.125
-0.115,-0.115
-0.125,-0.125
-0.115,-0.135
-0.115,-0.135
-0.115,-0.125
-0.115,-0.125
-0.115,-0.135
-0.125,-0.125
-0.115,-0.125
-0.135,-0.125
-0.125,-0.135
-0.125,-0.135
-0.115,-0.125
-0.115,-0.135
-0.115,-0.135
-0.115,-0.135
-0.095,-0.125
-0.095,-0.125
-0.075,-0.115
-0.055,-0.105
-0.045,-0.095
-0.035,-0.085
-0.015,-0.085
-0.005,-0.085
0.005,-0.085
-0.015,-0.085
-0.035,-0.095
-0.055,-0.095
-0.085,-0.105
-0.105,-0.105
-0.105,-0.125
-0.125,-0.135
-0.115,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.135
-0.125,-0.125
-0.115,-0.135
-0.115,-0.135
-0.115,-0.125
-0.105,-0.125
-0.165,-0.125
-0.095,-0.135
0.185,-0.125
0.715,-0.075
1.175,-0.025
0.775,-0.075
0.135,-0.255
-0.475,-0.415
-0.235,-0.415
-0.075,-0.205
-0.055,-0.065
-0.075,-0.045
-0.075,-0.065
-0.085,-0.065
-0.075,-0.055
-0.065,-0.055
-0.075,-0.055
-0.065,-0.065
-0.055,-0.055
-0.055,-0.045
-0.035,-0.045
-0.035,-0.045
-0.025,-0.035
-0.005,-0.025
-0.005,-0.025
0.005,-0.025
0.025,-0.015
0.035,-0.005
0.055,-0.005
0.065,0.005
0.085,0.025
0.105,0.035
0.135,0.045
0.155,0.055
0.185,0.065
0.215,0.095
0.235,0.085
0.255,0.105
0.265,0.105
0.285,0.105
0.255,0.105
0.235,0.075
0.185,0.065
0.115,0.025
0.055,-0.005
-0.005,-0.055
-0.045,-0.065
-0.075,-0.085
-0.115,-0.105
-0.115,-0.115
-0.125,-0.125
-0.135,-0.125
-0.125,-0.125
-0.125,-0.125
-0.135,-0.125
-0.125,-0.115
-0.135,-0.125
-0.135,-0.125
-0.125,-0.125
-0.125,-0.115
-0.115,-0.125
-0.125,-0.115
-0.125,-0.115
-0.125,-0.125
-0.125,-0.115
-0.115,-0.115
-0.115,-0.105
-0.105,-0.105
-0.115,-0.115
-0.105,-0.115
-0.105,-0.105
-0.115,-0.115
-0.115,-0.115
-0.115,-0.115
-0.115,-0.105
-0.115,-0.115
-0.115,-0.115
-0.125,-0.115
-0.115,-0.115
-0.125,-0.115
-0.125,-0.115
-0.115,-0.125
-0.115,-0.115
-0.115,-0.115
-0.115,-0.125
-0.115,-0.125
-0.115,-0.115
-0.115,-0.125
-0.095,-0.125
-0.075,-0.115
-0.065,-0.095
-0.055,-0.095
-0.055,-0.085
-0.045,-0.085
-0.005,-0.075
-0.005,-0.075
-0.025,-0.085
-0.015,-0.085
-0.045,-0.085
-0.065,-0.095
-0.105,-0.105
-0.115,-0.115
-0.125,-0.115
-0.135,-0.125
-0.145,-0.135
-0.135,-0.135
-0.135,-0.125
-0.135,-0.125
-0.135,-0.125
-0.135,-0.135
-0.135,-0.125
-0.125,-0.125
-0.135,-0.135
-0.115,-0.135
-0.165,-0.125
-0.115,-0.115
0.175,-0.125
0.705,-0.085
1.145,-0.025
0.755,-0.075
0.115,-0.255
-0.485,-0.435
-0.245,-0.435
-0.085,-0.185
-0.075,-0.055
-0.095,-0.055
-0.105,-0.055
-0.095,-0.055
-0.115,-0.055
-0.095,-0.065
-0.085,-0.055
-0.075,-0.045
-0.065,-0.045
-0.075,-0.055
-0.065,-0.045
-0.055,-0.035
-0.055,-0.035
-0.035,-0.035
-0.025,-0.025
-0.015,-0.015
0.005,-0.015
0.005,-0.015
0.025,-0.005
0.045,0.015
0.055,0.025
0.095,0.025
0.115,0.045
0.135,0.065
0.175,0.075
0.195,0.085
0.215,0.105
0.245,0.105
0.245,0.105
0.255,0.105
0.235,0.095
0.185,0.085
0.125,0.045
0.055,0.015
-0.005,-0.015
-0.055,-0.055
-0.095,-0.075
-0.125,-0.095
-0.135,-0.105
-0.155,-0.115
-0.155,-0.125
-0.165,-0.135
-0.155,-0.125
-0.165,-0.125
-0.165,-0.125
-0.155,-0.125
-0.155,-0.125
-0.165,-0.125
-0.155,-0.125
-0.165,-0.125
-0.155,-0.125
-0.145,-0.115
-0.155,-0.115
-0.145,-0.125
-0.145,-0.125
-0.145,-0.115
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.135,-0.115
-0.155,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.115
-0.145,-0.125
-0.145,-0.125
-0.145,-0.125
-0.145,-0.115
-0.155,-0.125
-0.145,-0.125
-0.155,-0.125
-0.155,-0.125
-0.145,-0.115
-0.155,-0.125
-0.155,-0.125
-0.145,-0.125
-0.155,-0.125
-0.145,-0.135
-0.145,-0.125
-0.145,-0.125
-0.125,-0.115
-0.105,-0.115
-0.105,-0.095
-0.095,-0.095
-0.095,-0.085
-0.055,-0.085
-0.035,-0.075
-0.035,-0.075
-0.045,-0.075
-0.035,-0.085
-0.065,-0.085
-0.105,-0.105
-0.145,-0.095
-0.145,-0.125
-0.155,-0.125
-0.155,-0.125
-0.155,-0.135
-0.155,-0.135
-0.155,-0.125
-0.165,-0.125
-0.165,-0.135
-0.165,-0.135
-0.155,-0.125
-0.145,-0.125
-0.145,-0.135
-0.165,-0.125
-0.185,-0.115
0.015,-0.125
0.475,-0.095
1.035,-0.025
0.915,-0.005
